"","date_yearmon","Site","Ammonia","Kjeldahl nitrogen","Nitrate + Nitrite","pH","Specific conductance","Temperature, water","Total dissolved solids","Total Phosphorus, mixed forms","Total Nitrogen, mixed forms","Turbidity","Weight","Chlorophyll a, corrected for pheophytin"
"2410",Aug 2022,"Clark Fork River above Missoula",NA,NA,NA,8.465,272.6,20.85,NA,NA,NA,3.14,NA,NA
"2411",May 1999,"Clark Fork River above Thompson Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2412",Aug 1999,"Clark Fork River above Thompson Falls",NA,NA,NA,6.24,NA,23.8,NA,NA,NA,NA,NA,NA
"2413",Jan 2000,"Clark Fork River above Thompson Falls",NA,NA,NA,7.75,207,4,106,NA,NA,NA,NA,NA
"2414",Jan 2000,"Clark Fork River at Bonita",NA,NA,NA,6.16,483,2.5,244,NA,NA,NA,NA,NA
"2415",Apr 2001,"Clark Fork River at Bonita",NA,NA,NA,8.58,479,9.7,NA,NA,NA,9.025,NA,NA
"2416",Jun 2004,"Clark Fork River at Bonita",NA,NA,NA,8.21666666666667,425.666666666667,15.1333333333333,NA,NA,NA,8.14666666666667,NA,NA
"2417",Jun 2005,"Clark Fork River at Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2418",Jul 2005,"Clark Fork River at Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2419",Aug 2005,"Clark Fork River at Bonita",NA,NA,NA,8.72666666666667,343.333333333333,17.4,NA,NA,NA,1.6,NA,NA
"2420",Sep 2005,"Clark Fork River at Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2421",Jun 2006,"Clark Fork River at Bonita",NA,NA,NA,8.27333333333333,395,17.8,NA,NA,NA,11.0833333333333,NA,NA
"2422",Jun 2008,"Clark Fork River at Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2423",Jul 2009,"Clark Fork River at Bonita",NA,NA,NA,8.17666666666667,367.666666666667,18.1333333333333,195.266666666667,NA,NA,8.69333333333333,NA,NA
"2424",Jul 2010,"Clark Fork River at Bonita",NA,NA,NA,7.88,363,18.4666666666667,192.8,NA,NA,4.80666666666667,NA,NA
"2425",Jun 2011,"Clark Fork River at Bonita",NA,NA,NA,8.105,256.65,15.4,166.7,NA,NA,27.3,NA,NA
"2426",Jun 2012,"Clark Fork River at Bonita",NA,NA,NA,8.37,314.45,14.5,204.45,NA,NA,5.56,NA,NA
"2427",Aug 2012,"Clark Fork River at Bonita",NA,NA,NA,8.20666666666667,455.2,17.5,295.966666666667,NA,NA,3.65,NA,NA
"2428",Jul 2013,"Clark Fork River at Bonita",NA,NA,NA,8.3,446.4,19,289.9,NA,NA,2.075,NA,NA
"2429",Jul 2014,"Clark Fork River at Bonita",NA,NA,NA,8.165,393.75,18.4,256.1,NA,NA,6.715,NA,NA
"2430",Jul 2015,"Clark Fork River at Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2431",Jul 2016,"Clark Fork River at Bonita",NA,NA,NA,8.135,465.15,17.3,302.3,NA,NA,0.94,NA,NA
"2432",Sep 2016,"Clark Fork River at Bonita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2433",Jul 2017,"Clark Fork River at Bonita",NA,NA,NA,8.26,445.25,19.85,289.55,NA,NA,2.985,NA,NA
"2434",Jul 2018,"Clark Fork River at Bonita",NA,NA,NA,8.215,370.45,20.5,240.8,NA,NA,5.755,NA,NA
"2435",Aug 2019,"Clark Fork River at Bonita",NA,NA,NA,8.63,412,20.75,265.85,NA,NA,3.61,NA,NA
"2436",Sep 2019,"Clark Fork River at Bonita",NA,NA,NA,8.345,468.05,15.3,305.7,NA,NA,29.325,NA,NA
"2437",Aug 2020,"Clark Fork River at Bonita",NA,NA,NA,8.4,481.15,19.55,NA,NA,NA,3.015,NA,NA
"2438",Sep 2020,"Clark Fork River at Bonita",NA,NA,NA,8.23,479.45,13.45,NA,NA,NA,5.26,NA,NA
"2439",Jul 2021,"Clark Fork River at Bonita",NA,NA,NA,8.67,548.7,21.65,NA,NA,NA,2.61,NA,NA
"2440",Aug 2021,"Clark Fork River at Bonita",NA,NA,NA,8.655,513.45,19.9,NA,NA,NA,4.595,NA,NA
"2441",Sep 2021,"Clark Fork River at Bonita",NA,NA,NA,8.45,528.4,11.95,NA,NA,NA,4.66,NA,NA
"2442",Jul 2022,"Clark Fork River at Bonita",NA,NA,0.021,8.395,441,22.05,NA,0.06,NA,8.14,NA,NA
"2443",Aug 2022,"Clark Fork River at Bonita",NA,NA,NA,8.475,519.9,22.4,NA,NA,NA,4.39,NA,NA
"2444",Jan 2000,"Clark Fork River at Deer Lodge",NA,NA,NA,NA,525,4.6,263,NA,NA,NA,NA,NA
"2445",Jun 2004,"Clark Fork River at Deer Lodge",NA,NA,NA,8.38,400.666666666667,16.4666666666667,NA,NA,NA,6.45333333333333,NA,NA
"2446",Jun 2005,"Clark Fork River at Deer Lodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2447",Jul 2005,"Clark Fork River at Deer Lodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2448",Sep 2005,"Clark Fork River at Deer Lodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2449",Jul 2006,"Clark Fork River at Deer Lodge",NA,NA,NA,8.235,430.5,21.2,NA,NA,NA,2.38,NA,NA
"2450",Jun 2008,"Clark Fork River at Deer Lodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2451",Jul 2009,"Clark Fork River at Deer Lodge",NA,NA,NA,8.44666666666667,313,18.0666666666667,148.166666666667,NA,NA,5.7,NA,NA
"2452",Jul 2010,"Clark Fork River at Deer Lodge",NA,NA,NA,8.30333333333333,288.333333333333,18.6666666666667,153.4,NA,NA,4.53333333333333,NA,NA
"2453",Aug 2012,"Clark Fork River at Deer Lodge",NA,NA,NA,8.36,405.233333333333,16.5,263.466666666667,NA,NA,1.88666666666667,NA,NA
"2454",Aug 2013,"Clark Fork River at Deer Lodge",NA,NA,NA,8.255,500.25,17,325.3,NA,NA,2.805,NA,NA
"2455",Aug 2014,"Clark Fork River at Deer Lodge",NA,NA,NA,8.335,449.55,18.6,292.2,NA,NA,2.65,NA,NA
"2456",Jul 2015,"Clark Fork River at Deer Lodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2457",Aug 2015,"Clark Fork River at Deer Lodge",NA,NA,NA,8.315,464.8,14.45,302.25,NA,NA,1.33,NA,NA
"2458",Aug 2016,"Clark Fork River at Deer Lodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2459",Sep 2016,"Clark Fork River at Deer Lodge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2460",Aug 2017,"Clark Fork River at Deer Lodge",NA,NA,NA,8.135,421.5,16,274,NA,NA,1.3,NA,NA
"2461",Sep 2018,"Clark Fork River at Deer Lodge",NA,NA,NA,8.16,441.9,11.45,287.35,NA,NA,2.74,NA,NA
"2462",Jul 2020,"Clark Fork River at Deer Lodge",NA,NA,NA,8.47,364.05,19.1,NA,NA,NA,3.44,NA,NA
"2463",Aug 2020,"Clark Fork River at Deer Lodge",NA,NA,NA,8.115,444.65,16.6,NA,NA,NA,2.425,NA,NA
"2464",Sep 2020,"Clark Fork River at Deer Lodge",NA,NA,NA,8.14,485.4,12.75,NA,NA,NA,1.305,NA,NA
"2465",Jul 2021,"Clark Fork River at Deer Lodge",NA,NA,NA,8.44,453.15,19.35,NA,NA,NA,2.77,NA,NA
"2466",Aug 2021,"Clark Fork River at Deer Lodge",NA,NA,NA,8.43,514.05,16.8,NA,NA,NA,3.03,NA,NA
"2467",Sep 2021,"Clark Fork River at Deer Lodge",NA,NA,NA,8.19,532.6,9.65,NA,NA,NA,2.98,NA,NA
"2468",Dec 1998,"Clark Fork River at Gold Creek",NA,NA,NA,8.02,447,3.2,221,NA,NA,NA,NA,NA
"2469",Jan 2000,"Clark Fork River at Gold Creek",NA,NA,NA,NA,480,2.1,239,NA,NA,NA,NA,NA
"2470",Apr 2001,"Clark Fork River at Gold Creek",NA,NA,NA,8.68,459.5,8.65,NA,NA,NA,7.305,NA,NA
"2471",Apr 2002,"Clark Fork River at Gold Creek",NA,NA,NA,8.195,394.5,6.85,198.5,NA,NA,22.43,NA,NA
"2472",Jan 2000,"Clark Fork River at Harper Bridge",NA,NA,NA,6.56,278,3.2,139,NA,NA,NA,NA,NA
"2473",May 2002,"Clark Fork River at Harper Bridge",NA,NA,NA,7.945,128.5,12.25,64.5,NA,NA,13.715,NA,NA
"2474",Jan 2000,"Clark Fork River at Huson",NA,NA,NA,6.7,298,3.2,149,NA,NA,NA,NA,NA
"2475",Apr 2001,"Clark Fork River at Huson",NA,NA,NA,8.475,257.5,12.95,NA,NA,NA,4.25,NA,NA
"2476",Jun 2003,"Clark Fork River at Huson",NA,NA,NA,7.695,133.7,16.15,71,NA,NA,10.185,NA,NA
"2477",Aug 2004,"Clark Fork River at Huson",NA,NA,NA,8.295,240.5,17.5,NA,NA,NA,3.47,NA,NA
"2478",Jun 2005,"Clark Fork River at Huson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2479",Jul 2005,"Clark Fork River at Huson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2480",Sep 2005,"Clark Fork River at Huson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2481",Jul 2006,"Clark Fork River at Huson",NA,NA,NA,8.145,218,21.9,NA,NA,NA,3.885,NA,NA
"2482",Aug 2006,"Clark Fork River at Huson",NA,NA,NA,8.28,255,17.7,NA,NA,NA,2.11,NA,NA
"2483",Sep 2009,"Clark Fork River at Huson",NA,NA,NA,8.39333333333333,266.333333333333,18.9,141.566666666667,NA,NA,2.29666666666667,NA,NA
"2484",Sep 2010,"Clark Fork River at Huson",NA,NA,NA,8.38,268,14.6333333333333,143.033333333333,NA,NA,3.75333333333333,NA,NA
"2485",Aug 2011,"Clark Fork River at Huson",NA,NA,NA,8.32333333333333,219.266666666667,17.8666666666667,142.566666666667,NA,NA,2.17,NA,NA
"2486",Aug 2012,"Clark Fork River at Huson",NA,NA,NA,8.37666666666667,229.366666666667,18,149.066666666667,NA,NA,2.16333333333333,NA,NA
"2487",Jul 2013,"Clark Fork River at Huson",NA,NA,NA,8.34,242.233333333333,19.8333333333333,157.566666666667,NA,NA,2.76666666666667,NA,NA
"2488",Jul 2015,"Clark Fork River at Huson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2489",Jul 2016,"Clark Fork River at Huson",NA,NA,NA,8.355,209.4,19.65,136.15,NA,NA,1.37,NA,NA
"2490",Aug 2016,"Clark Fork River at Huson",NA,NA,NA,8.225,237.9,15.15,154.7,NA,NA,4.615,NA,NA
"2491",Jul 2017,"Clark Fork River at Huson",NA,NA,NA,7.99,220.95,19.45,143.3,NA,NA,2.405,NA,NA
"2492",Jul 2018,"Clark Fork River at Huson",NA,NA,NA,7.97,218.4,18.35,142,NA,NA,4.1,NA,NA
"2493",Sep 2018,"Clark Fork River at Huson",NA,NA,NA,8.24,277,14.35,180.1,NA,NA,1.92,NA,NA
"2494",Jul 2019,"Clark Fork River at Huson",NA,NA,NA,8.36,223,17.35,145.275,NA,NA,3.095,NA,NA
"2495",Sep 2019,"Clark Fork River at Huson",NA,NA,NA,8.355,287.45,14.35,186.875,NA,NA,4.985,NA,NA
"2496",Aug 2020,"Clark Fork River at Huson",NA,NA,NA,8.075,266.35,18.6,NA,NA,NA,1.995,NA,NA
"2497",Sep 2020,"Clark Fork River at Huson",NA,NA,NA,8.135,290.8,14.7,NA,NA,NA,2.825,NA,NA
"2498",Jul 2021,"Clark Fork River at Huson",NA,NA,NA,8.28,243.3,19.7,NA,NA,NA,1.925,NA,NA
"2499",Aug 2021,"Clark Fork River at Huson",NA,NA,NA,8.08,274.95,17.2,NA,NA,NA,3.945,NA,NA
"2500",Sep 2021,"Clark Fork River at Huson",NA,NA,NA,7.895,300.7,12.25,NA,NA,NA,2.11,NA,NA
"2501",May 1999,"Clark Fork River at Noxon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2502",Jan 2000,"Clark Fork River at Noxon",NA,NA,NA,7.79,199,4.2,100,NA,NA,NA,NA,NA
"2503",Jun 2001,"Clark Fork River at Noxon",NA,NA,NA,7.76,159,14.9,80,NA,NA,NA,NA,NA
"2504",Jul 2015,"Clark Fork River at Noxon",NA,NA,NA,8.24,174,22.12,113,NA,NA,1.36,NA,NA
"2505",Jul 2021,"Clark Fork River at Noxon",NA,NA,NA,7.75,179,21.92,116,NA,NA,1.66,NA,NA
"2506",Aug 2021,"Clark Fork River at Noxon",NA,NA,NA,8.26,192,21.64,125,NA,NA,1.09,NA,NA
"2507",Sep 2021,"Clark Fork River at Noxon",NA,NA,NA,8.26,192,16.22,125,NA,NA,1.09,NA,NA
"2508",Jul 2022,"Clark Fork River at Noxon",NA,NA,NA,7.88,161,18.81,105,NA,NA,4.39,NA,NA
"2509",Jan 2000,"Clark Fork River at Turah",NA,NA,NA,6.55,397,1.2,198,NA,NA,NA,NA,NA
"2510",May 2000,"Clark Fork River at Turah",NA,NA,NA,8.42,204,15.7,103,NA,NA,2.73,NA,NA
"2511",Feb 2001,"Clark Fork River at Turah",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,NA,NA
"2512",May 1999,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.88,153,10.3,77,NA,NA,NA,NA,NA
"2513",Jun 1999,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.61,166,15.6,83,NA,NA,NA,NA,NA
"2514",Jul 1999,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.46,193,17.4,105,NA,NA,NA,NA,NA
"2515",Jan 2000,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.81,191,4,96,NA,NA,NA,NA,NA
"2516",Jul 2000,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.4,167,21.9,84,NA,NA,1.42,NA,NA
"2517",Jun 2001,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.8,155,15,78,NA,NA,NA,NA,NA
"2518",May 2002,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.71,142.5,11.25,71.5,NA,NA,10.805,NA,NA
"2519",Jun 2002,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.99,143,14.2,72,NA,NA,8.86,NA,NA
"2520",Jun 2003,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.45,156,19.2,78,NA,NA,6,NA,NA
"2521",Jun 2004,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.81,154,14.2,NA,NA,NA,2.3,NA,NA
"2522",May 2005,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.71,148,13.1,NA,NA,NA,2.6,NA,NA
"2523",May 2006,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.49,204,10.9,NA,NA,NA,2.4,NA,NA
"2524",Jun 2006,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.56,129,16.1,NA,NA,NA,NA,NA,NA
"2525",May 2008,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,6.98,275,12.8,NA,NA,NA,3.86,NA,NA
"2526",Jun 2008,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,6.1,153.6,11,NA,NA,NA,10.6,NA,NA
"2527",May 2009,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.64,142,10.36,91,NA,NA,3.65,NA,NA
"2528",Jun 2009,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.5,142,13.8,92,NA,NA,5,NA,NA
"2529",May 2010,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.36,170,10.24,110,NA,NA,1.21,NA,NA
"2530",Jun 2010,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.5,142,13.09,93,NA,NA,3.97,NA,NA
"2531",May 2011,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.87,171,9.25,111,NA,NA,4.5,NA,NA
"2532",Jun 2011,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.58,146,11.71,94,NA,NA,38,NA,NA
"2533",May 2012,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.88,140,8.06,90,NA,NA,11,NA,NA
"2534",May 2013,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.14,140.8,11.572,91.8,NA,NA,4.218,NA,NA
"2535",Jun 2013,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.23333333333333,150.333333333333,14.16,NA,NA,NA,3.30666666666667,NA,NA
"2536",May 2014,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.63,134.6,10.324,87.6,NA,NA,7.996,NA,NA
"2537",Jun 2014,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.69333333333333,141.666666666667,13.4833333333333,91.6666666666667,NA,NA,7.97333333333333,NA,NA
"2538",May 2016,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.9575,137.5,12.9,89,NA,NA,3.1075,NA,NA
"2539",May 2017,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.91833333333333,138.333333333333,8.40333333333333,89.3333333333333,NA,NA,7.60666666666667,NA,NA
"2540",Jun 2017,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.665,139.5,13.04,90.5,NA,NA,10.61,NA,NA
"2541",May 2018,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.69666666666667,137,10.6733333333333,89,NA,NA,27.6566666666667,NA,NA
"2542",Jun 2018,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.795,148.5,14.115,96.5,NA,NA,13.985,NA,NA
"2543",May 2020,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.518,139.2,10.324,89.8,NA,NA,7.876,NA,NA
"2544",Jun 2020,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.43666666666667,139.333333333333,12.88,90.6666666666667,NA,NA,8.73333333333333,NA,NA
"2545",Mar 2021,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.11,189,3.89,123,NA,NA,3.19,NA,NA
"2546",Apr 2021,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.39,188,7.59,122,NA,NA,3.24,NA,NA
"2547",May 2021,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.02,138.75,11.145,90.25,NA,NA,4.0775,NA,NA
"2548",Jun 2021,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.0525,140.25,14.645,91.25,NA,NA,6.6325,NA,NA
"2549",Jul 2021,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.14,175,22,113,NA,NA,1.89,NA,NA
"2550",Aug 2021,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.76,185,21.42,120,NA,NA,1.17,NA,NA
"2551",Sep 2021,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.77,198,16.56,128,NA,NA,1.47,NA,NA
"2552",Oct 2021,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.68,199,13.81,129,NA,NA,1.33,NA,NA
"2553",Nov 2021,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.57,194,8.32,126,NA,NA,1.49,NA,NA
"2554",May 2022,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.85,134.666666666667,9.54666666666667,87.6666666666667,NA,NA,4.54666666666667,NA,NA
"2555",Jun 2022,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,7.752,125.6,11.864,81.4,NA,NA,11.272,NA,NA
"2556",Aug 2022,"Clark Fork River below Cabinet Gorge Dam",NA,NA,NA,8.56,187,21.56,124,NA,NA,1.69,NA,NA
"2557",Jan 2000,"Clark Fork River below Missoula",NA,NA,NA,6.77,333,2.5,169,NA,NA,NA,NA,NA
"2558",May 2002,"Clark Fork River below Missoula",NA,NA,NA,8.095,171.5,10.55,87,NA,NA,13.52,NA,NA
"2559",Sep 2003,"Clark Fork River below Missoula",NA,NA,NA,8.19,321.166666666667,13.4333333333333,170.7,NA,NA,2.67333333333333,NA,NA
"2560",Aug 2004,"Clark Fork River below Missoula",NA,NA,NA,8.315,268.5,15.7,NA,NA,NA,4.635,NA,NA
"2561",Jun 2005,"Clark Fork River below Missoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2562",Jul 2005,"Clark Fork River below Missoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2563",Sep 2005,"Clark Fork River below Missoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2564",Aug 2006,"Clark Fork River below Missoula",NA,NA,NA,8.15333333333333,278.666666666667,15.4666666666667,NA,NA,NA,3.09333333333333,NA,NA
"2565",Sep 2006,"Clark Fork River below Missoula",NA,NA,NA,8.35,319,13.05,NA,NA,NA,7.115,NA,NA
"2566",Sep 2008,"Clark Fork River below Missoula",NA,NA,NA,8.655,304.5,11.25,161.75,NA,NA,3.385,NA,NA
"2567",Sep 2011,"Clark Fork River below Missoula",NA,NA,NA,8.395,276.55,12.35,179.7,NA,NA,2.08,NA,NA
"2568",Aug 2012,"Clark Fork River below Missoula",NA,NA,NA,8.25,246.5,16.1333333333333,160.1,NA,NA,2.57666666666667,NA,NA
"2569",Sep 2012,"Clark Fork River below Missoula",NA,NA,NA,8.29,255.05,12.45,165.75,NA,NA,1.825,NA,NA
"2570",Sep 2013,"Clark Fork River below Missoula",NA,NA,NA,8.415,293.2,15.25,190.45,NA,NA,2.515,NA,NA
"2571",Jul 2015,"Clark Fork River below Missoula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2572",Jul 2016,"Clark Fork River below Missoula",NA,NA,NA,8.34,244.85,16.75,159.25,NA,NA,1.63,NA,NA
"2573",Jul 2017,"Clark Fork River below Missoula",NA,NA,NA,8.085,249.05,17.5,161.8,NA,NA,2.265,NA,NA
"2574",Sep 2018,"Clark Fork River below Missoula",NA,NA,NA,8.24,310.6,14.15,201.85,NA,NA,1.89,NA,NA
"2575",Jul 2019,"Clark Fork River below Missoula",NA,NA,NA,8.485,272,16.3,177.13,NA,NA,4.385,NA,NA
"2576",Jul 2020,"Clark Fork River below Missoula",NA,NA,NA,8.255,253.3,18.55,NA,NA,NA,4.19,NA,NA
"2577",Aug 2020,"Clark Fork River below Missoula",NA,NA,NA,8.265,285.35,17.25,NA,NA,NA,2.595,NA,NA
"2578",Sep 2020,"Clark Fork River below Missoula",NA,NA,NA,8.04,298.35,14.05,NA,NA,NA,3.38,NA,NA
"2579",Jul 2021,"Clark Fork River below Missoula",NA,NA,NA,8.44,262.35,17.6,NA,NA,NA,2.045,NA,NA
"2580",Aug 2021,"Clark Fork River below Missoula",NA,NA,NA,8.335,298.7,16.4,NA,NA,NA,4.49,NA,NA
"2581",Sep 2021,"Clark Fork River below Missoula",NA,NA,NA,8.315,323.35,11.95,NA,NA,NA,3.475,NA,NA
"2582",May 1999,"Clark Fork River below Thompson Falls",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2583",Aug 1999,"Clark Fork River below Thompson Falls",NA,NA,NA,6.95,NA,22.3,NA,NA,NA,NA,NA,NA
"2584",Jan 2000,"Clark Fork River below Thompson Falls",NA,NA,NA,8,202,5.3,103,NA,NA,NA,NA,NA
"2585",May 2000,"Clark Fork River below Thompson Falls",NA,NA,NA,7.885,170,14.65,85,NA,NA,NA,NA,NA
"2586",Aug 2006,"Clark Fork River below Thompson Falls",NA,NA,NA,9.12,157,20,NA,NA,NA,1.52,NA,NA
"2587",Dec 2006,"Clark Fork River below Thompson Falls",NA,NA,NA,9.68,162,1.9,NA,NA,NA,1.57,NA,NA
"2588",Jul 2021,"Clark Fork River below Thompson Falls",NA,NA,NA,8.44,189,22.38,123,NA,NA,2.32,NA,NA
"2589",Aug 2021,"Clark Fork River below Thompson Falls",NA,NA,NA,8.62,199,20.46,130,NA,NA,2.64,NA,NA
"2590",Sep 2021,"Clark Fork River below Thompson Falls",NA,NA,NA,8.83,209,14.69,136,NA,NA,2.32,NA,NA
"2591",Jan 2000,"Clark Fork River below Warm Springs",NA,NA,NA,NA,541,2.5,271,NA,NA,NA,NA,NA
"2592",May 2000,"Clark Fork River below Warm Springs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2593",Sep 2003,"Clark Fork River below Warm Springs",NA,NA,NA,8.67333333333333,419,14.1333333333333,222.5,NA,NA,1.66,NA,NA
"2594",Jul 2004,"Clark Fork River below Warm Springs",NA,NA,NA,8.75,430,21.1,NA,NA,NA,1.91,NA,NA
"2595",Jun 2005,"Clark Fork River below Warm Springs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2596",Jul 2005,"Clark Fork River below Warm Springs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2597",Sep 2005,"Clark Fork River below Warm Springs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2598",Jul 2006,"Clark Fork River below Warm Springs",NA,NA,NA,8.98,351,20.9,NA,NA,NA,2.225,NA,NA
"2599",Jun 2008,"Clark Fork River below Warm Springs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2600",Jul 2008,"Clark Fork River below Warm Springs",NA,NA,NA,8.71666666666667,247.666666666667,19.2333333333333,131.6,NA,NA,2.94666666666667,NA,NA
"2601",Aug 2009,"Clark Fork River below Warm Springs",NA,NA,NA,9.28333333333333,315.666666666667,18.5333333333333,167.7,NA,NA,1.69666666666667,NA,NA
"2602",Aug 2010,"Clark Fork River below Warm Springs",NA,NA,NA,8.79333333333333,298.666666666667,18.3666666666667,158.466666666667,NA,NA,2.33,NA,NA
"2603",Jul 2011,"Clark Fork River below Warm Springs",NA,NA,NA,8.69666666666667,188.2,13.2333333333333,122.4,NA,NA,6,NA,NA
"2604",Jul 2012,"Clark Fork River below Warm Springs",NA,NA,NA,8.92,292.866666666667,18.0666666666667,190.466666666667,NA,NA,2.21,NA,NA
"2605",Aug 2012,"Clark Fork River below Warm Springs",NA,NA,NA,9.11333333333333,336.966666666667,16.0333333333333,219.1,NA,NA,1.59333333333333,NA,NA
"2606",Jul 2013,"Clark Fork River below Warm Springs",NA,NA,NA,9.08,365.25,19.4,237.25,NA,NA,1.735,NA,NA
"2607",Sep 2014,"Clark Fork River below Warm Springs",NA,NA,NA,9.11,388.95,13.45,252.85,NA,NA,1.965,NA,NA
"2608",Jul 2015,"Clark Fork River below Warm Springs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2609",Sep 2015,"Clark Fork River below Warm Springs",NA,NA,NA,9.14,407.3,12.5,264.85,NA,NA,1.485,NA,NA
"2610",Sep 2016,"Clark Fork River below Warm Springs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2611",Sep 2017,"Clark Fork River below Warm Springs",NA,NA,NA,8.68,347.8,10.45,225.9,NA,NA,1.46,NA,NA
"2612",Sep 2018,"Clark Fork River below Warm Springs",NA,NA,NA,8.95,352.7,10.85,229.45,NA,NA,1.31,NA,NA
"2613",Jul 2020,"Clark Fork River below Warm Springs",NA,NA,NA,8.32,320.9,16.85,NA,NA,NA,2.34,NA,NA
"2614",Aug 2020,"Clark Fork River below Warm Springs",NA,NA,NA,8.385,383.9,14.8,NA,NA,NA,1.335,NA,NA
