ActivityStartDate,MonitoringLocationName,CharacteristicName,ResultMeasureValue
3/16/2012,Clark Fork River below Cabinet Gorge Dam,"Total Nitrogen, mixed forms",241.01
8/4/2018,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",242
9/6/2012,Clark Fork River at Huson,"Total Nitrogen, mixed forms",242.25
7/11/2017,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",243
8/6/2014,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",243
9/16/2010,Clark Fork River at Huson,"Total Nitrogen, mixed forms",243
8/18/2010,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",244
8/22/2017,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",244
7/16/2015,Clark Fork River at Huson,"Total Nitrogen, mixed forms",245
9/10/2009,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",245
9/21/2016,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",245
6/24/2010,Clark Fork River at Huson,"Total Nitrogen, mixed forms",245
5/10/2016,Clark Fork River below Thompson Falls,"Total Nitrogen, mixed forms",245
7/26/2012,Clark Fork River above Flathead,"Total Nitrogen, mixed forms",245.51
8/29/2012,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",245.86
9/10/2009,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",246
5/15/2018,Clark Fork River below Cabinet Gorge Dam,"Total Nitrogen, mixed forms",246
9/3/2009,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",247
8/13/2009,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",248
7/1/2009,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",248
8/24/2011,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",248
7/14/2010,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",248
7/25/2013,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",248.49
9/24/2015,Clark Fork River at Huson,"Total Nitrogen, mixed forms",249
7/1/2009,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",249
9/20/2011,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",249
9/6/2015,Clark Fork River at Huson,"Total Nitrogen, mixed forms",249
5/21/2009,Clark Fork River below Thompson Falls,"Total Nitrogen, mixed forms",250
7/1/2009,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",250
8/18/2010,Clark Fork River above Missoula,"Total Nitrogen, mixed forms",250
9/14/2011,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",250
9/15/2020,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",250
7/16/2019,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",250
9/14/2022,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",250
9/14/2022,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",250
9/18/2022,Clark Fork River at Huson,"Total Nitrogen, mixed forms",250
8/24/2021,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",250
7/25/2012,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",250.65
7/27/2011,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",251
7/21/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",251
8/31/2013,Clark Fork River at Huson,"Total Nitrogen, mixed forms",251.7
8/6/2015,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",252
8/22/2018,Clark Fork River at Huson,"Total Nitrogen, mixed forms",252
9/16/2009,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",252
9/8/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",252
7/25/2013,Clark Fork River at Huson,"Total Nitrogen, mixed forms",252.36
8/21/2013,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",252.81
9/17/2009,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",253
7/11/2017,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",253
9/20/2018,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",253
8/26/2009,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",253
8/5/2015,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",254
9/20/2011,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",255
9/18/2018,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",255
7/24/2017,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",256
9/18/2018,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",256
8/4/2010,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",256
8/9/2012,Clark Fork River at Huson,"Total Nitrogen, mixed forms",257
7/11/2017,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",257
9/9/2009,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",257
9/16/2010,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",257
7/24/2013,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",257.83
8/4/2018,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",258
9/2/2009,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",258
7/14/2010,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",258
7/15/2015,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",259
8/19/2010,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",259
3/14/2017,Clark Fork River below Thompson Falls,"Total Nitrogen, mixed forms",259
8/8/2017,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",259
9/3/2014,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",260
8/25/2021,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",260
8/5/2019,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",260
9/21/2016,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",261
8/4/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",261
7/25/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",261.3
7/20/2011,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",262
7/7/2010,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",262
7/21/2010,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",262
9/4/2013,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",262.06
8/20/2014,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",263
7/21/2010,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",263
8/14/2012,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",263.37
7/11/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",263.41
8/12/2010,Clark Fork River at Huson,"Total Nitrogen, mixed forms",265
7/14/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",265
8/4/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",265
9/15/2010,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",266
7/27/2017,Clark Fork River at Huson,"Total Nitrogen, mixed forms",266
7/24/2017,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",266
8/1/2014,Clark Fork River above Flathead,"Total Nitrogen, mixed forms",266
7/12/2012,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",266.16
7/27/2011,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",267
8/19/2010,Clark Fork River at Huson,"Total Nitrogen, mixed forms",267
5/29/2012,Clark Fork River below Cabinet Gorge Dam,"Total Nitrogen, mixed forms",267.2
8/14/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",267.34
8/19/2015,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",268
7/24/2017,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",268
8/24/2011,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",268
9/3/2014,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",268
8/4/2010,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",268
6/27/2012,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",268.49
9/5/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",268.75
7/15/2015,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",269
9/16/2009,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",269
9/18/2018,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",269
7/27/2011,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",269
7/11/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",269.15
9/18/2013,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",269.61
7/24/2021,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",270
7/24/2021,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",270
7/27/2011,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",270
7/14/2010,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",270
9/14/2022,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",270
9/26/2022,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",270
8/7/2020,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",270
8/18/2020,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",270
9/12/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",271.99
9/5/2017,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",272
7/24/2018,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",272
8/24/2016,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",272
6/20/2012,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",272.85
8/23/2017,Clark Fork River at Huson,"Total Nitrogen, mixed forms",273
3/16/2012,Clark Fork River below Thompson Falls,"Total Nitrogen, mixed forms",273.17
8/7/2013,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",273.39
8/24/2011,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",274
7/27/2011,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",274
9/12/2012,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",274.92
7/18/2012,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",275.7
9/19/2017,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",277
8/8/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",277.53
6/6/2014,Clark Fork River below Cabinet Gorge Dam,"Total Nitrogen, mixed forms",278
8/24/2016,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",278
9/2/2009,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",278
9/3/2014,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",278
6/27/2012,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",278.99
9/10/2015,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",279
7/6/2016,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",279
7/27/2017,Clark Fork River at Huson,"Total Nitrogen, mixed forms",279
7/18/2012,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",279.21
8/10/2016,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",280
9/7/2021,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",280
9/24/2019,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",280
9/5/2017,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",280
7/27/2021,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",280
4/15/2012,Clark Fork River below Thompson Falls,"Total Nitrogen, mixed forms",280.08
8/10/2016,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",281
7/26/2012,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",281.34
6/27/2012,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",281.44
9/18/2013,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",281.48
8/7/2013,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",281.67
7/11/2012,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",281.67
7/7/2010,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",282
9/3/2014,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",282
9/9/2009,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",282
8/5/2015,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",284
7/20/2011,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",284
7/10/2018,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",284
8/5/2015,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",285
7/1/2009,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",285
8/22/2017,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",286
7/20/2011,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",286
6/20/2012,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",286.23
7/6/2016,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",287
7/15/2015,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",288
6/24/2010,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",288
7/24/2018,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",288
9/8/2010,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",288
9/22/2016,Clark Fork River at Huson,"Total Nitrogen, mixed forms",289
8/4/2018,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",289
9/2/2009,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",289
9/15/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",289
9/24/2019,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",290
9/24/2019,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",290
8/21/2018,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",290
9/9/2019,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",290
7/16/2014,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",290
8/18/2020,Clark Fork River above Missoula,"Total Nitrogen, mixed forms",290
6/20/2012,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",290.31
7/26/2012,Clark Fork River at Huson,"Total Nitrogen, mixed forms",290.79
7/20/2016,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",291
8/11/2016,Clark Fork River at Huson,"Total Nitrogen, mixed forms",291
7/24/2018,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",291
9/2/2017,Clark Fork River at Huson,"Total Nitrogen, mixed forms",291
9/9/2010,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",291
8/21/2013,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",292.57
9/2/2009,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",293
8/11/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",293
9/5/2013,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",293.13
6/23/2010,Clark Fork River above Missoula,"Total Nitrogen, mixed forms",294
7/16/2014,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",294
9/16/2009,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",294
7/20/2011,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",295
7/13/2011,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",295
8/22/2013,Clark Fork River at Huson,"Total Nitrogen, mixed forms",295.44
7/10/2013,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",295.96
9/23/2015,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",296
6/13/2011,Clark Fork River below Cabinet Gorge Dam,"Total Nitrogen, mixed forms",296
8/12/2009,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",296
9/9/2010,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",296
7/29/2009,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",297
7/24/2013,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",299.54
8/8/2012,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",299.77
8/15/2022,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",300
8/24/2022,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",300
9/29/2020,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",300
9/29/2020,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",300
7/11/2017,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",301
7/20/2016,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",302
9/14/2011,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",302
8/19/2015,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",303
8/6/2009,Clark Fork River at Huson,"Total Nitrogen, mixed forms",303
8/20/2014,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",303
9/1/2010,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",303
6/23/2010,Clark Fork River above Missoula,"Total Nitrogen, mixed forms",304
7/21/2010,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",304
7/15/2009,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",305
8/18/2010,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",305
7/10/2013,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",305.76
8/13/2009,Clark Fork River at Huson,"Total Nitrogen, mixed forms",306
7/2/2014,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",306
9/18/2013,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",307.25
7/24/2013,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",308.03
7/10/2013,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",308.63
7/13/2011,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",309
8/5/2015,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",309
8/18/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",309
8/6/2014,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",310
8/20/2014,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",311
8/6/2014,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",311
8/11/2016,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",312
9/23/2015,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",312
8/10/2011,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",314
9/3/2014,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",314
8/5/2009,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",314
7/24/2013,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",314.16
8/10/2011,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",317
7/25/2012,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",317.06
8/29/2012,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",317.12
7/29/2009,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",319
9/1/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",319
9/5/2017,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",320
8/1/2022,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",320
7/31/2022,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",320
8/12/2009,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",320
7/31/2022,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",320
8/1/2022,Clark Fork River at Huson,"Total Nitrogen, mixed forms",320
7/31/2022,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",320
7/31/2022,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",320
8/22/2019,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",320
8/1/2022,Clark Fork River above Flathead,"Total Nitrogen, mixed forms",320
7/2/2014,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",321
8/12/2009,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",321
9/17/2014,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",321
8/17/2011,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",321
7/29/2009,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",321
5/29/2009,Clark Fork River below Cabinet Gorge Dam,"Total Nitrogen, mixed forms",322
7/15/2015,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",322
9/23/2015,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",322
7/10/2018,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",322
7/13/2011,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",324
8/29/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",325.81
9/7/2016,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",326
9/17/2014,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",326
9/20/2017,Clark Fork River at Huson,"Total Nitrogen, mixed forms",327
8/18/2010,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",328
7/8/2010,Clark Fork River above Flathead,"Total Nitrogen, mixed forms",328
8/8/2012,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",328.46
6/20/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",328.56
8/20/2014,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",330
8/24/2021,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",330
9/9/2015,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",331
9/7/2016,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",331
9/5/2012,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",332.31
9/9/2015,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",333
8/17/2011,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",333
6/27/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",333.08
7/1/2015,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",335
9/21/2016,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",337
6/29/2011,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",337
9/24/2021,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",340
4/16/2019,Clark Fork River below Cabinet Gorge Dam,"Total Nitrogen, mixed forms",340
7/29/2009,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",340
7/19/2021,Clark Fork River above Flathead,"Total Nitrogen, mixed forms",340
9/12/2012,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",343.98
7/1/2015,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",347
8/10/2016,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",348
7/15/2015,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",348
7/15/2009,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",348
7/1/2009,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",349
7/7/2010,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",349
9/19/2017,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",349
4/16/2019,Clark Fork River below Cabinet Gorge Dam,"Total Nitrogen, mixed forms",350
8/18/2020,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",350
8/8/2013,Clark Fork River below Missoula,"Total Nitrogen, mixed forms",351.64
9/18/2018,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",356
8/12/2009,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",356
8/5/2015,Clark Fork River above Missoula,"Total Nitrogen, mixed forms",359
9/20/2011,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",359
7/15/2009,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",360
9/27/2022,Clark Fork River above Flathead,"Total Nitrogen, mixed forms",360
8/22/2019,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",360
9/20/2011,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",361
8/11/2010,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",362
8/14/2012,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",363.33
8/24/2016,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",365
9/18/2018,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",365
9/4/2013,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",366.64
9/5/2012,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",367.11
7/18/2012,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",368.74
9/23/2015,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",369
8/7/2013,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",369.11
7/16/2014,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",370
8/5/2019,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",370
7/18/2012,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",370.94
9/4/2018,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",371
8/21/2018,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",374
7/10/2018,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",376
7/18/2012,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",376.83
9/15/2010,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",378
7/7/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",380
9/9/2019,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",380
8/7/2013,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",380.01
9/4/2018,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",383
7/24/2013,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",386.88
9/17/2014,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",387
9/15/2010,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",388
5/13/2011,Clark Fork River below Thompson Falls,"Total Nitrogen, mixed forms",389
9/4/2018,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",389
7/7/2010,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",392
8/21/2018,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",396
8/29/2012,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",396.61
10/8/2021,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",400
8/14/2012,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",404.25
8/19/2015,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",406
8/5/2015,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",406
8/21/2018,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",407
9/9/2015,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",409
8/24/2016,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",410
9/24/2020,Clark Fork River below Thompson Falls,"Total Nitrogen, mixed forms",410
9/9/2015,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",411
9/21/2016,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",414
7/2/2014,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",418
6/23/2010,Clark Fork River below Warm Springs,"Total Nitrogen, mixed forms",418
9/9/2015,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",420
