ActivityStartDate,MonitoringLocationName,CharacteristicName,ResultMeasureValue
7/31/2019,Clark Fork River at Bonita,Weight,5
7/31/2019,Clark Fork River at Bonita,Weight,5
7/31/2019,Clark Fork River above Little Blackfoot,Weight,5.4
7/31/2019,Clark Fork River above Little Blackfoot,Weight,5.5
7/31/2019,Clark Fork River at Bonita,Weight,6
7/31/2019,Clark Fork River at Bonita,Weight,6
7/31/2019,Clark Fork River above Little Blackfoot,Weight,6.1
7/31/2019,Clark Fork River above Little Blackfoot,Weight,6.6
7/31/2019,Clark Fork River above Little Blackfoot,Weight,7.2
7/31/2019,Clark Fork River above Little Blackfoot,Weight,8.8
7/31/2019,Clark Fork River above Little Blackfoot,Weight,8.8
7/31/2019,Clark Fork River above Little Blackfoot,Weight,9.5
7/31/2019,Clark Fork River at Bonita,Weight,10
7/31/2019,Clark Fork River above Little Blackfoot,Weight,10.6
7/31/2019,Clark Fork River above Little Blackfoot,Weight,11.5
7/31/2019,Clark Fork River at Bonita,Weight,12
7/31/2019,Clark Fork River above Little Blackfoot,Weight,12.7
7/31/2019,Clark Fork River above Little Blackfoot,Weight,13.6
7/31/2019,Clark Fork River above Little Blackfoot,Weight,13.6
7/31/2019,Clark Fork River above Little Blackfoot,Weight,17
7/31/2019,Clark Fork River at Bonita,Weight,18
7/31/2019,Clark Fork River above Little Blackfoot,Weight,19.1
7/31/2019,Clark Fork River at Bonita,Weight,20
7/31/2019,Clark Fork River above Little Blackfoot,Weight,20.7
7/31/2019,Clark Fork River above Little Blackfoot,Weight,20.8
7/31/2019,Clark Fork River at Bonita,Weight,21
7/31/2019,Clark Fork River at Bonita,Weight,21
7/31/2019,Clark Fork River at Bonita,Weight,23
7/31/2019,Clark Fork River at Deer Lodge,Weight,24.9
7/31/2019,Clark Fork River at Bonita,Weight,24.916
7/31/2019,Clark Fork River at Bonita,Weight,25
7/31/2019,Clark Fork River above Little Blackfoot,Weight,25.3
7/31/2019,Clark Fork River at Deer Lodge,Weight,27.6
7/31/2019,Clark Fork River at Deer Lodge,Weight,30.1
7/31/2019,Clark Fork River at Deer Lodge,Weight,32.2
7/31/2019,Clark Fork River at Bonita,Weight,36
7/31/2019,Clark Fork River above Little Blackfoot,Weight,39
7/31/2019,Clark Fork River at Bonita,Weight,40
7/31/2019,Clark Fork River at Deer Lodge,Weight,40
7/31/2019,Clark Fork River at Bonita,Weight,41
7/31/2019,Clark Fork River above Little Blackfoot,Weight,41.9
7/31/2019,Clark Fork River at Deer Lodge,Weight,42.3
7/31/2019,Clark Fork River at Bonita,Weight,46
7/31/2019,Clark Fork River at Bonita,Weight,50
7/31/2019,Clark Fork River at Deer Lodge,Weight,51.9
7/31/2019,Clark Fork River above Little Blackfoot,Weight,53
7/31/2019,Clark Fork River at Bonita,Weight,59
7/31/2019,Clark Fork River at Bonita,Weight,60
7/31/2019,Clark Fork River at Deer Lodge,Weight,61
7/31/2019,Clark Fork River at Bonita,Weight,61
7/31/2019,Clark Fork River at Bonita,Weight,62
7/31/2019,Clark Fork River above Little Blackfoot,Weight,67
7/31/2019,Clark Fork River at Deer Lodge,Weight,67.95714286
7/31/2019,Clark Fork River at Deer Lodge,Weight,76
7/31/2019,Clark Fork River above Little Blackfoot,Weight,79
7/31/2019,Clark Fork River at Deer Lodge,Weight,87
7/31/2019,Clark Fork River at Bonita,Weight,87
7/31/2019,Clark Fork River above Little Blackfoot,Weight,87
7/31/2019,Clark Fork River at Bonita,Weight,88
7/31/2019,Clark Fork River at Bonita,Weight,89
7/31/2019,Clark Fork River at Deer Lodge,Weight,92.1
7/31/2019,Clark Fork River at Deer Lodge,Weight,96.9
7/31/2019,Clark Fork River at Deer Lodge,Weight,97
7/31/2019,Clark Fork River at Deer Lodge,Weight,97
7/31/2019,Clark Fork River above Little Blackfoot,Weight,98
7/31/2019,Clark Fork River at Deer Lodge,Weight,104
7/31/2019,Clark Fork River at Deer Lodge,Weight,106
7/31/2019,Clark Fork River at Deer Lodge,Weight,107
7/31/2019,Clark Fork River at Deer Lodge,Weight,108
7/31/2019,Clark Fork River above Little Blackfoot,Weight,121
7/31/2019,Clark Fork River at Deer Lodge,Weight,141
7/31/2019,Clark Fork River above Little Blackfoot,Weight,164
7/31/2019,Clark Fork River above Little Blackfoot,Weight,222
7/31/2019,Clark Fork River above Little Blackfoot,Weight,392
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",1.4
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",2.3
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",3.7
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",6
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",7
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",7
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",10
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",11
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",11
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",11
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",12
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",12.415
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",13
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",13
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",13
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",16
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",18
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",19
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",19
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",20
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",23
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",27
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",27.755
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",30
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",32
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",35
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",36
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",37
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",38
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",38
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",41
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",51
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",55
8/2/2019,Clark Fork River above Flathead,"Chlorophyll a, corrected for pheophytin",62
8/2/2019,Clark Fork River at Huson,"Chlorophyll a, corrected for pheophytin",71
8/2/2019,Clark Fork River above Flathead,Weight,
8/2/2019,Clark Fork River above Flathead,Weight,
8/2/2019,Clark Fork River above Flathead,Weight,
8/2/2019,Clark Fork River above Flathead,Weight,
8/2/2019,Clark Fork River above Flathead,Weight,
8/2/2019,Clark Fork River at Huson,Weight,
8/2/2019,Clark Fork River above Flathead,Weight,
8/2/2019,Clark Fork River at Huson,Weight,0.8
8/2/2019,Clark Fork River at Huson,Weight,0.8
8/2/2019,Clark Fork River above Flathead,Weight,0.8
8/2/2019,Clark Fork River at Huson,Weight,0.8
8/2/2019,Clark Fork River at Huson,Weight,1.6
8/2/2019,Clark Fork River above Flathead,Weight,2.3
8/2/2019,Clark Fork River at Huson,Weight,2.3
8/2/2019,Clark Fork River above Flathead,Weight,3.5
8/2/2019,Clark Fork River above Flathead,Weight,3.5
8/2/2019,Clark Fork River at Huson,Weight,3.9
8/2/2019,Clark Fork River above Flathead,Weight,6
8/2/2019,Clark Fork River at Huson,Weight,6
8/2/2019,Clark Fork River above Flathead,Weight,6
8/2/2019,Clark Fork River at Huson,Weight,6
8/2/2019,Clark Fork River above Flathead,Weight,7
8/2/2019,Clark Fork River at Huson,Weight,7
8/2/2019,Clark Fork River at Huson,Weight,7
8/2/2019,Clark Fork River above Flathead,Weight,7
8/2/2019,Clark Fork River at Huson,Weight,7
8/2/2019,Clark Fork River at Huson,Weight,7
8/2/2019,Clark Fork River above Flathead,Weight,7.005
8/2/2019,Clark Fork River above Flathead,Weight,8
8/2/2019,Clark Fork River at Huson,Weight,8.71
8/2/2019,Clark Fork River above Flathead,Weight,10
8/2/2019,Clark Fork River at Huson,Weight,10
8/2/2019,Clark Fork River at Huson,Weight,10
8/2/2019,Clark Fork River at Huson,Weight,10
8/2/2019,Clark Fork River at Huson,Weight,12
8/2/2019,Clark Fork River at Huson,Weight,16
8/2/2019,Clark Fork River above Flathead,Weight,17
8/2/2019,Clark Fork River above Flathead,Weight,17
8/2/2019,Clark Fork River at Huson,Weight,17
8/2/2019,Clark Fork River above Flathead,Weight,18
8/2/2019,Clark Fork River above Flathead,Weight,22
8/2/2019,Clark Fork River at Huson,Weight,47
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",10
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",16
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",20
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",21
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",22
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",24
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",26
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",26
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",31
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",36
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",42.3
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",47
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",49
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",49
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",59
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",73
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",74
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",75
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",83
8/3/2019,Clark Fork River below Missoula,"Chlorophyll a, corrected for pheophytin",103
8/3/2019,Clark Fork River below Missoula,Weight,
8/3/2019,Clark Fork River below Missoula,Weight,3.9
8/3/2019,Clark Fork River below Missoula,Weight,7
8/3/2019,Clark Fork River below Missoula,Weight,7
8/3/2019,Clark Fork River below Missoula,Weight,7
8/3/2019,Clark Fork River below Missoula,Weight,9
8/3/2019,Clark Fork River below Missoula,Weight,9
8/3/2019,Clark Fork River below Missoula,Weight,10
8/3/2019,Clark Fork River below Missoula,Weight,10
8/3/2019,Clark Fork River below Missoula,Weight,11
8/3/2019,Clark Fork River below Missoula,Weight,11
8/3/2019,Clark Fork River below Missoula,Weight,14.445
8/3/2019,Clark Fork River below Missoula,Weight,16
8/3/2019,Clark Fork River below Missoula,Weight,18
8/3/2019,Clark Fork River below Missoula,Weight,22
8/3/2019,Clark Fork River below Missoula,Weight,22
8/3/2019,Clark Fork River below Missoula,Weight,22
8/3/2019,Clark Fork River below Missoula,Weight,23
8/3/2019,Clark Fork River below Missoula,Weight,23
8/3/2019,Clark Fork River below Missoula,Weight,26
8/3/2019,Clark Fork River below Missoula,Weight,30
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",12
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",18
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",19
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",32
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",39
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",40
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",57
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",70
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",75
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",96
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",99
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",108
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",108.2
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",117
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",123
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",134
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",138
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",141
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",158
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",200
8/4/2019,Clark Fork River above Missoula,"Chlorophyll a, corrected for pheophytin",488
8/4/2019,Clark Fork River above Missoula,Weight,5
8/4/2019,Clark Fork River above Missoula,Weight,6
8/4/2019,Clark Fork River above Missoula,Weight,10
8/4/2019,Clark Fork River above Missoula,Weight,18
8/4/2019,Clark Fork River above Missoula,Weight,22
8/4/2019,Clark Fork River above Missoula,Weight,26
8/4/2019,Clark Fork River above Missoula,Weight,26
8/4/2019,Clark Fork River above Missoula,Weight,27
8/4/2019,Clark Fork River above Missoula,Weight,38
8/4/2019,Clark Fork River above Missoula,Weight,40
8/4/2019,Clark Fork River above Missoula,Weight,41
8/4/2019,Clark Fork River above Missoula,Weight,41
8/4/2019,Clark Fork River above Missoula,Weight,43.16
8/4/2019,Clark Fork River above Missoula,Weight,44
8/4/2019,Clark Fork River above Missoula,Weight,46
8/4/2019,Clark Fork River above Missoula,Weight,47
8/4/2019,Clark Fork River above Missoula,Weight,48
8/4/2019,Clark Fork River above Missoula,Weight,50
8/4/2019,Clark Fork River above Missoula,Weight,107
8/4/2019,Clark Fork River above Missoula,Weight,133
8/4/2019,Clark Fork River above Missoula,Weight,304
8/5/2019,Clark Fork River at Deer Lodge,Ammonia,30
8/5/2019,Clark Fork River above Little Blackfoot,Ammonia,30
8/5/2019,Clark Fork River at Bonita,Ammonia,30
8/5/2019,Clark Fork River above Little Blackfoot,Nitrate + Nitrite,
8/5/2019,Clark Fork River at Bonita,Nitrate + Nitrite,
8/5/2019,Clark Fork River at Deer Lodge,Nitrate + Nitrite,163
8/5/2019,Clark Fork River at Bonita,Orthophosphate,28
8/5/2019,Clark Fork River at Deer Lodge,Orthophosphate,30
8/5/2019,Clark Fork River above Little Blackfoot,Orthophosphate,30
8/5/2019,Clark Fork River at Bonita,pH,8.54
8/5/2019,Clark Fork River at Deer Lodge,pH,8.57
8/5/2019,Clark Fork River above Little Blackfoot,pH,8.9
8/5/2019,Clark Fork River at Bonita,Specific conductance,333.8
8/5/2019,Clark Fork River at Deer Lodge,Specific conductance,434.8
8/5/2019,Clark Fork River above Little Blackfoot,Specific conductance,436.1
8/5/2019,Clark Fork River at Bonita,"Temperature, water",22.3
8/5/2019,Clark Fork River above Little Blackfoot,"Temperature, water",22.7
8/5/2019,Clark Fork River at Deer Lodge,"Temperature, water",22.8
8/5/2019,Clark Fork River at Bonita,Total dissolved solids,213200
8/5/2019,Clark Fork River at Deer Lodge,Total dissolved solids,282750
8/5/2019,Clark Fork River above Little Blackfoot,Total dissolved solids,282760
8/5/2019,Clark Fork River at Bonita,"Total Nitrogen, mixed forms",220
8/5/2019,Clark Fork River above Little Blackfoot,"Total Nitrogen, mixed forms",260
8/5/2019,Clark Fork River at Deer Lodge,"Total Nitrogen, mixed forms",370
8/5/2019,Clark Fork River at Deer Lodge,"Total Phosphorus, mixed forms",30
8/5/2019,Clark Fork River at Bonita,"Total Phosphorus, mixed forms",31
8/5/2019,Clark Fork River above Little Blackfoot,"Total Phosphorus, mixed forms",35
8/5/2019,Clark Fork River above Little Blackfoot,Turbidity,1.9
8/5/2019,Clark Fork River at Deer Lodge,Turbidity,2.68
8/5/2019,Clark Fork River at Bonita,Turbidity,4.18
8/6/2019,Clark Fork River above Missoula,Ammonia,20
8/6/2019,Clark Fork River above Flathead,Ammonia,20
8/6/2019,Clark Fork River below Missoula,Ammonia,30
8/6/2019,Clark Fork River at Huson,Ammonia,30
8/6/2019,Clark Fork River above Flathead,Ammonia,30
8/6/2019,Clark Fork River above Missoula,Nitrate + Nitrite,
8/6/2019,Clark Fork River above Flathead,Nitrate + Nitrite,12
8/6/2019,Clark Fork River above Flathead,Nitrate + Nitrite,13
