agency_cd,SITE,datetime,Day,Month,Year,Temp_Mean,10s,Temp Max,10s,Temp Min,10s,Discharge_CFS,10s
USGS,12324200,7/6/2003,6,7,2003,154,A,,,,,,
USGS,12324200,7/7/2003,7,7,2003,148,A,,,,,,
USGS,12324200,7/8/2003,8,7,2003,137,A,,,,,,
USGS,12324200,7/9/2003,9,7,2003,138,A,,,,,,
USGS,12324200,7/10/2003,10,7,2003,120,A,,,,,,
USGS,12324200,7/11/2003,11,7,2003,104,A,,,,,,
USGS,12324200,7/12/2003,12,7,2003,91.9,A,,,,,,
USGS,12324200,7/13/2003,13,7,2003,85.9,A,,,,,,
USGS,12324200,7/14/2003,14,7,2003,84.2,A,,,,,,
USGS,12324200,7/15/2003,15,7,2003,75.1,A,,,,,,
USGS,12324200,7/16/2003,16,7,2003,64.7,A,,,,,,
USGS,12324200,7/17/2003,17,7,2003,58.8,A,,,,,,
USGS,12324200,7/18/2003,18,7,2003,55.3,A,,,,,,
USGS,12324200,7/19/2003,19,7,2003,53.6,A,,,,,,
USGS,12324200,7/20/2003,20,7,2003,55.7,A,,,,,,
USGS,12324200,7/21/2003,21,7,2003,52.6,A,,,,,,
USGS,12324200,7/22/2003,22,7,2003,47.7,A,,,,,,
USGS,12324200,7/23/2003,23,7,2003,43.7,A,,,,,,
USGS,12324200,7/24/2003,24,7,2003,42,A,,,,,,
USGS,12324200,7/25/2003,25,7,2003,39.6,A,,,,,,
USGS,12324200,7/26/2003,26,7,2003,42.3,A,,,,,,
USGS,12324200,7/27/2003,27,7,2003,44.8,A,,,,,,
USGS,12324200,7/28/2003,28,7,2003,45.5,A,,,,,,
USGS,12324200,7/29/2003,29,7,2003,40.3,A,,,,,,
USGS,12324200,7/30/2003,30,7,2003,38,A,,,,,,
USGS,12324200,7/31/2003,31,7,2003,36.3,A,,,,,,
USGS,12324200,8/1/2003,1,8,2003,38.4,A,,,,,,
USGS,12324200,8/2/2003,2,8,2003,37.4,A,,,,,,
USGS,12324200,8/3/2003,3,8,2003,36.8,A,,,,,,
USGS,12324200,8/4/2003,4,8,2003,40.3,A,,,,,,
USGS,12324200,8/5/2003,5,8,2003,45.4,A,,,,,,
USGS,12324200,8/6/2003,6,8,2003,44.8,A,,,,,,
USGS,12324200,8/7/2003,7,8,2003,52.4,A,,,,,,
USGS,12324200,8/8/2003,8,8,2003,53.1,A,,,,,,
USGS,12324200,8/9/2003,9,8,2003,51.5,A,,,,,,
USGS,12324200,8/10/2003,10,8,2003,45.6,A,,,,,,
USGS,12324200,8/11/2003,11,8,2003,43.2,A,,,,,,
USGS,12324200,8/12/2003,12,8,2003,44.5,A,,,,,,
USGS,12324200,8/13/2003,13,8,2003,48.8,A,,,,,,
USGS,12324200,8/14/2003,14,8,2003,48.6,A,,,,,,
USGS,12324200,8/15/2003,15,8,2003,49,A,,,,,,
USGS,12324200,8/16/2003,16,8,2003,49.5,A,,,,,,
USGS,12324200,8/17/2003,17,8,2003,44.7,A,,,,,,
USGS,12324200,8/18/2003,18,8,2003,56.9,A,,,,,,
USGS,12324200,8/19/2003,19,8,2003,63.9,A,,,,,,
USGS,12324200,8/20/2003,20,8,2003,62.4,A,,,,,,
USGS,12324200,8/21/2003,21,8,2003,62.8,A,,,,,,
USGS,12324200,8/22/2003,22,8,2003,63.4,A,,,,,,
USGS,12324200,8/23/2003,23,8,2003,84.6,A,,,,,,
USGS,12324200,8/24/2003,24,8,2003,81.2,A,,,,,,
USGS,12324200,8/25/2003,25,8,2003,80.7,A,,,,,,
USGS,12324200,8/26/2003,26,8,2003,73.7,A,,,,,,
USGS,12324200,8/27/2003,27,8,2003,75.9,A,,,,,,
USGS,12324200,8/28/2003,28,8,2003,87.8,A,,,,,,
USGS,12324200,8/29/2003,29,8,2003,85.2,A,,,,,,
USGS,12324200,8/30/2003,30,8,2003,93.8,A,,,,,,
USGS,12324200,8/31/2003,31,8,2003,94.6,A,,,,,,
USGS,12324200,9/1/2003,1,9,2003,92.2,A,,,,,,
USGS,12324200,9/2/2003,2,9,2003,88.7,A,,,,,,
USGS,12324200,9/3/2003,3,9,2003,86.3,A,,,,,,
USGS,12324200,9/4/2003,4,9,2003,87.8,A,,,,,,
USGS,12324200,9/5/2003,5,9,2003,86.8,A,,,,,,
USGS,12324200,9/6/2003,6,9,2003,88,A,,,,,,
USGS,12324200,9/7/2003,7,9,2003,91.7,A,,,,,,
USGS,12324200,9/8/2003,8,9,2003,92.7,A,,,,,,
USGS,12324200,9/9/2003,9,9,2003,87.2,A,,,,,,
USGS,12324200,9/10/2003,10,9,2003,88,A,,,,,,
USGS,12324200,9/11/2003,11,9,2003,88.5,A,,,,,,
USGS,12324200,9/12/2003,12,9,2003,86.7,A,,,,,,
USGS,12324200,9/13/2003,13,9,2003,91.4,A,,,,,,
USGS,12324200,9/14/2003,14,9,2003,94.1,A,,,,,,
USGS,12324200,9/15/2003,15,9,2003,93.6,A,,,,,,
USGS,12324200,9/16/2003,16,9,2003,92.9,A,,,,,,
USGS,12324200,9/17/2003,17,9,2003,106,A,,,,,,
USGS,12324200,9/18/2003,18,9,2003,114,A,,,,,,
USGS,12324200,9/19/2003,19,9,2003,109,A,,,,,,
USGS,12324200,9/20/2003,20,9,2003,104,A,,,,,,
USGS,12324200,9/21/2003,21,9,2003,109,A,,,,,,
USGS,12324200,9/22/2003,22,9,2003,107,A,,,,,,
USGS,12324200,9/23/2003,23,9,2003,111,A,,,,,,
USGS,12324200,9/24/2003,24,9,2003,113,A,,,,,,
USGS,12324200,9/25/2003,25,9,2003,137,A,,,,,,
USGS,12324200,9/26/2003,26,9,2003,130,A,,,,,,
USGS,12324200,9/27/2003,27,9,2003,117,A,,,,,,
USGS,12324200,9/28/2003,28,9,2003,114,A,,,,,,
USGS,12324200,9/29/2003,29,9,2003,112,A,,,,,,
USGS,12324200,9/30/2003,30,9,2003,111,A,,,,,,
USGS,12324200,10/1/2003,1,10,2003,133,A,,,,,,
USGS,12324200,10/2/2003,2,10,2003,135,A,,,,,,
USGS,12324200,10/3/2003,3,10,2003,128,A,,,,,,
USGS,12324200,10/4/2003,4,10,2003,127,A,,,,,,
USGS,12324200,10/5/2003,5,10,2003,131,A,,,,,,
USGS,12324200,10/6/2003,6,10,2003,133,A,,,,,,
USGS,12324200,10/7/2003,7,10,2003,129,A,,,,,,
USGS,12324200,10/8/2003,8,10,2003,132,A,,,,,,
USGS,12324200,10/9/2003,9,10,2003,135,A,,,,,,
USGS,12324200,10/10/2003,10,10,2003,143,A,,,,,,
USGS,12324200,10/11/2003,11,10,2003,150,A,,,,,,
USGS,12324200,10/12/2003,12,10,2003,155,A,,,,,,
USGS,12324200,10/13/2003,13,10,2003,156,A,,,,,,
USGS,12324200,10/14/2003,14,10,2003,157,A,,,,,,
USGS,12324200,10/15/2003,15,10,2003,156,A,,,,,,
USGS,12324200,10/16/2003,16,10,2003,159,A,,,,,,
USGS,12324200,10/17/2003,17,10,2003,157,A,,,,,,
USGS,12324200,10/18/2003,18,10,2003,149,A,,,,,,
USGS,12324200,10/19/2003,19,10,2003,147,A,,,,,,
USGS,12324200,10/20/2003,20,10,2003,149,A,,,,,,
USGS,12324200,10/21/2003,21,10,2003,150,A,,,,,,
USGS,12324200,10/22/2003,22,10,2003,152,A,,,,,,
USGS,12324200,10/23/2003,23,10,2003,153,A,,,,,,
USGS,12324200,10/24/2003,24,10,2003,143,A,,,,,,
USGS,12324200,10/25/2003,25,10,2003,142,A,,,,,,
USGS,12324200,10/26/2003,26,10,2003,144,A,,,,,,
USGS,12324200,10/27/2003,27,10,2003,142,A,,,,,,
USGS,12324200,10/28/2003,28,10,2003,140,A,,,,,,
USGS,12324200,10/29/2003,29,10,2003,159,A,,,,,,
USGS,12324200,10/30/2003,30,10,2003,180,A,,,,,,
USGS,12324200,10/31/2003,31,10,2003,130,A:e,,,,,,
USGS,12324200,11/1/2003,1,11,2003,130,A:e,,,,,,
USGS,12324200,11/2/2003,2,11,2003,161,A,,,,,,
USGS,12324200,11/3/2003,3,11,2003,170,A,,,,,,
USGS,12324200,11/4/2003,4,11,2003,160,A:e,,,,,,
USGS,12324200,11/5/2003,5,11,2003,150,A:e,,,,,,
USGS,12324200,11/6/2003,6,11,2003,150,A:e,,,,,,
USGS,12324200,11/7/2003,7,11,2003,150,A:e,,,,,,
USGS,12324200,11/8/2003,8,11,2003,162,A,,,,,,
USGS,12324200,11/9/2003,9,11,2003,164,A,,,,,,
USGS,12324200,11/10/2003,10,11,2003,184,A,,,,,,
USGS,12324200,11/11/2003,11,11,2003,189,A,,,,,,
USGS,12324200,11/12/2003,12,11,2003,185,A,,,,,,
USGS,12324200,11/13/2003,13,11,2003,178,A,,,,,,
USGS,12324200,11/14/2003,14,11,2003,171,A,,,,,,
USGS,12324200,11/15/2003,15,11,2003,179,A,,,,,,
USGS,12324200,11/16/2003,16,11,2003,177,A,,,,,,
USGS,12324200,11/17/2003,17,11,2003,180,A,,,,,,
USGS,12324200,11/18/2003,18,11,2003,182,A,,,,,,
USGS,12324200,11/19/2003,19,11,2003,199,A,,,,,,
USGS,12324200,11/20/2003,20,11,2003,203,A,,,,,,
USGS,12324200,11/21/2003,21,11,2003,184,A,,,,,,
USGS,12324200,11/22/2003,22,11,2003,170,A:e,,,,,,
USGS,12324200,11/23/2003,23,11,2003,160,A:e,,,,,,
USGS,12324200,11/24/2003,24,11,2003,170,A:e,,,,,,
USGS,12324200,11/25/2003,25,11,2003,180,A:e,,,,,,
USGS,12324200,11/26/2003,26,11,2003,192,A,,,,,,
USGS,12324200,11/27/2003,27,11,2003,192,A,,,,,,
USGS,12324200,11/28/2003,28,11,2003,198,A,,,,,,
USGS,12324200,11/29/2003,29,11,2003,210,A,,,,,,
USGS,12324200,11/30/2003,30,11,2003,212,A,,,,,,
USGS,12324200,12/1/2003,1,12,2003,206,A,,,,,,
USGS,12324200,12/2/2003,2,12,2003,217,A,,,,,,
USGS,12324200,12/3/2003,3,12,2003,221,A,,,,,,
USGS,12324200,12/4/2003,4,12,2003,209,A,,,,,,
USGS,12324200,12/5/2003,5,12,2003,200,A,,,,,,
USGS,12324200,12/6/2003,6,12,2003,214,A,,,,,,
USGS,12324200,12/7/2003,7,12,2003,210,A,,,,,,
USGS,12324200,12/8/2003,8,12,2003,196,A,,,,,,
USGS,12324200,12/9/2003,9,12,2003,187,A,,,,,,
USGS,12324200,12/10/2003,10,12,2003,190,A,,,,,,
USGS,12324200,12/11/2003,11,12,2003,198,A,,,,,,
USGS,12324200,12/12/2003,12,12,2003,196,A,,,,,,
USGS,12324200,12/13/2003,13,12,2003,196,A,,,,,,
USGS,12324200,12/14/2003,14,12,2003,202,A,,,,,,
USGS,12324200,12/15/2003,15,12,2003,194,A,,,,,,
USGS,12324200,12/16/2003,16,12,2003,180,A,,,,,,
USGS,12324200,12/17/2003,17,12,2003,197,A,,,,,,
USGS,12324200,12/18/2003,18,12,2003,181,A,,,,,,
USGS,12324200,12/19/2003,19,12,2003,180,A,,,,,,
USGS,12324200,12/20/2003,20,12,2003,190,A,,,,,,
USGS,12324200,12/21/2003,21,12,2003,188,A,,,,,,
USGS,12324200,12/22/2003,22,12,2003,170,A:e,,,,,,
USGS,12324200,12/23/2003,23,12,2003,170,A:e,,,,,,
USGS,12324200,12/24/2003,24,12,2003,178,A,,,,,,
USGS,12324200,12/25/2003,25,12,2003,182,A,,,,,,
USGS,12324200,12/26/2003,26,12,2003,177,A,,,,,,
USGS,12324200,12/27/2003,27,12,2003,169,A,,,,,,
USGS,12324200,12/28/2003,28,12,2003,156,A,,,,,,
USGS,12324200,12/29/2003,29,12,2003,150,A:e,,,,,,
USGS,12324200,12/30/2003,30,12,2003,140,A:e,,,,,,
USGS,12324200,12/31/2003,31,12,2003,130,A:e,,,,,,
USGS,12324200,1/1/2004,1,1,2004,150,A:e,,,,,,
USGS,12324200,1/2/2004,2,1,2004,150,A:e,,,,,,
USGS,12324200,1/3/2004,3,1,2004,140,A:e,,,,,,
USGS,12324200,1/4/2004,4,1,2004,120,A:e,,,,,,
USGS,12324200,1/5/2004,5,1,2004,110,A:e,,,,,,
USGS,12324200,1/6/2004,6,1,2004,120,A:e,,,,,,
USGS,12324200,1/7/2004,7,1,2004,130,A:e,,,,,,
USGS,12324200,1/8/2004,8,1,2004,140,A:e,,,,,,
USGS,12324200,1/9/2004,9,1,2004,150,A:e,,,,,,
USGS,12324200,1/10/2004,10,1,2004,165,A,,,,,,
USGS,12324200,1/11/2004,11,1,2004,166,A,,,,,,
USGS,12324200,1/12/2004,12,1,2004,160,A:e,,,,,,
USGS,12324200,1/13/2004,13,1,2004,160,A:e,,,,,,
USGS,12324200,1/14/2004,14,1,2004,165,A,,,,,,
USGS,12324200,1/15/2004,15,1,2004,180,A:e,,,,,,
USGS,12324200,1/16/2004,16,1,2004,175,A,,,,,,
USGS,12324200,1/17/2004,17,1,2004,170,A:e,,,,,,
USGS,12324200,1/18/2004,18,1,2004,170,A:e,,,,,,
USGS,12324200,1/19/2004,19,1,2004,176,A,,,,,,
USGS,12324200,1/20/2004,20,1,2004,181,A,,,,,,
USGS,12324200,1/21/2004,21,1,2004,170,A:e,,,,,,
USGS,12324200,1/22/2004,22,1,2004,190,A:e,,,,,,
USGS,12324200,1/23/2004,23,1,2004,185,A,,,,,,
USGS,12324200,1/24/2004,24,1,2004,192,A,,,,,,
USGS,12324200,1/25/2004,25,1,2004,189,A,,,,,,
USGS,12324200,1/26/2004,26,1,2004,180,A,,,,,,
USGS,12324200,1/27/2004,27,1,2004,181,A,,,,,,
USGS,12324200,1/28/2004,28,1,2004,187,A,,,,,,
USGS,12324200,1/29/2004,29,1,2004,191,A,,,,,,
USGS,12324200,1/30/2004,30,1,2004,209,A,,,,,,
USGS,12324200,1/31/2004,31,1,2004,193,A,,,,,,
USGS,12324200,2/1/2004,1,2,2004,182,A,,,,,,
USGS,12324200,2/2/2004,2,2,2004,189,A,,,,,,
USGS,12324200,2/3/2004,3,2,2004,184,A,,,,,,
USGS,12324200,2/4/2004,4,2,2004,182,A,,,,,,
USGS,12324200,2/5/2004,5,2,2004,184,A,,,,,,
USGS,12324200,2/6/2004,6,2,2004,172,A,,,,,,
USGS,12324200,2/7/2004,7,2,2004,183,A,,,,,,
USGS,12324200,2/8/2004,8,2,2004,179,A,,,,,,
USGS,12324200,2/9/2004,9,2,2004,179,A,,,,,,
USGS,12324200,2/10/2004,10,2,2004,178,A,,,,,,
USGS,12324200,2/11/2004,11,2,2004,179,A,,,,,,
USGS,12324200,2/12/2004,12,2,2004,164,A,,,,,,
USGS,12324200,2/13/2004,13,2,2004,171,A,,,,,,
USGS,12324200,2/14/2004,14,2,2004,183,A,,,,,,
USGS,12324200,2/15/2004,15,2,2004,183,A,,,,,,
USGS,12324200,2/16/2004,16,2,2004,177,A,,,,,,
USGS,12324200,2/17/2004,17,2,2004,178,A,,,,,,
USGS,12324200,2/18/2004,18,2,2004,195,A,,,,,,
USGS,12324200,2/19/2004,19,2,2004,204,A,,,,,,
USGS,12324200,2/20/2004,20,2,2004,195,A,,,,,,
USGS,12324200,2/21/2004,21,2,2004,189,A,,,,,,
USGS,12324200,2/22/2004,22,2,2004,181,A,,,,,,
USGS,12324200,2/23/2004,23,2,2004,186,A,,,,,,
USGS,12324200,2/24/2004,24,2,2004,195,A,,,,,,
USGS,12324200,2/25/2004,25,2,2004,210,A,,,,,,
USGS,12324200,2/26/2004,26,2,2004,205,A,,,,,,
USGS,12324200,2/27/2004,27,2,2004,203,A,,,,,,
USGS,12324200,2/28/2004,28,2,2004,201,A,,,,,,
USGS,12324200,2/29/2004,29,2,2004,197,A,,,,,,
USGS,12324200,3/1/2004,1,3,2004,199,A,,,,,,
USGS,12324200,3/2/2004,2,3,2004,198,A,,,,,,
USGS,12324200,3/3/2004,3,3,2004,193,A,,,,,,
USGS,12324200,3/4/2004,4,3,2004,199,A,,,,,,
USGS,12324200,3/5/2004,5,3,2004,198,A,,,,,,
USGS,12324200,3/6/2004,6,3,2004,198,A,,,,,,
USGS,12324200,3/7/2004,7,3,2004,198,A,,,,,,
USGS,12324200,3/8/2004,8,3,2004,233,A,,,,,,
USGS,12324200,3/9/2004,9,3,2004,267,A,,,,,,
USGS,12324200,3/10/2004,10,3,2004,265,A,,,,,,
USGS,12324200,3/11/2004,11,3,2004,235,A,,,,,,
USGS,12324200,3/12/2004,12,3,2004,224,A,,,,,,
USGS,12324200,3/13/2004,13,3,2004,225,A,,,,,,
USGS,12324200,3/14/2004,14,3,2004,215,A,,,,,,
USGS,12324200,3/15/2004,15,3,2004,212,A,,,,,,
USGS,12324200,3/16/2004,16,3,2004,210,A,,,,,,
USGS,12324200,3/17/2004,17,3,2004,206,A,,,,,,
USGS,12324200,3/18/2004,18,3,2004,211,A,,,,,,
USGS,12324200,3/19/2004,19,3,2004,208,A,,,,,,
USGS,12324200,3/20/2004,20,3,2004,190,A,,,,,,
USGS,12324200,3/21/2004,21,3,2004,185,A,,,,,,
USGS,12324200,3/22/2004,22,3,2004,185,A,,,,,,
USGS,12324200,3/23/2004,23,3,2004,182,A,,,,,,
USGS,12324200,3/24/2004,24,3,2004,186,A,,,,,,
USGS,12324200,3/25/2004,25,3,2004,188,A,,,,,,
USGS,12324200,3/26/2004,26,3,2004,188,A,,,,,,
USGS,12324200,3/27/2004,27,3,2004,185,A,,,,,,
USGS,12324200,3/28/2004,28,3,2004,181,A,,,,,,
USGS,12324200,3/29/2004,29,3,2004,179,A,,,,,,
USGS,12324200,3/30/2004,30,3,2004,176,A,,,,,,
USGS,12324200,3/31/2004,31,3,2004,181,A,,,,,,
USGS,12324200,4/1/2004,1,4,2004,201,A,,,,,,
USGS,12324200,4/2/2004,2,4,2004,233,A,,,,,,
USGS,12324200,4/3/2004,3,4,2004,219,A,,,,,,
USGS,12324200,4/4/2004,4,4,2004,216,A,,,,,,
USGS,12324200,4/5/2004,5,4,2004,211,A,,,,,,
USGS,12324200,4/6/2004,6,4,2004,209,A,,,,,,
USGS,12324200,4/7/2004,7,4,2004,217,A,,,,,,
USGS,12324200,4/8/2004,8,4,2004,209,A,,,,,,
USGS,12324200,4/9/2004,9,4,2004,223,A,,,,,,
USGS,12324200,4/10/2004,10,4,2004,212,A,,,,,,
USGS,12324200,4/11/2004,11,4,2004,197,A,,,,,,
USGS,12324200,4/12/2004,12,4,2004,188,A,,,,,,
USGS,12324200,4/13/2004,13,4,2004,182,A,,,,,,
USGS,12324200,4/14/2004,14,4,2004,181,A,,,,,,
USGS,12324200,4/15/2004,15,4,2004,177,A,,,,,,
USGS,12324200,4/16/2004,16,4,2004,173,A,,,,,,
USGS,12324200,4/17/2004,17,4,2004,172,A,,,,,,
USGS,12324200,4/18/2004,18,4,2004,175,A,,,,,,
USGS,12324200,4/19/2004,19,4,2004,176,A,,,,,,
USGS,12324200,4/20/2004,20,4,2004,179,A,,,,,,
USGS,12324200,4/21/2004,21,4,2004,179,A,,,,,,
USGS,12324200,4/22/2004,22,4,2004,172,A,,,,,,
USGS,12324200,4/23/2004,23,4,2004,167,A,,,,,,
USGS,12324200,4/24/2004,24,4,2004,161,A,,,,,,
USGS,12324200,4/25/2004,25,4,2004,159,A,,,,,,
USGS,12324200,4/26/2004,26,4,2004,157,A,,,,,,
USGS,12324200,4/27/2004,27,4,2004,152,A,,,,,,
USGS,12324200,4/28/2004,28,4,2004,164,A,,,,,,
USGS,12324200,4/29/2004,29,4,2004,177,A,,,,,,
USGS,12324200,4/30/2004,30,4,2004,162,A,,,,,,
USGS,12324200,5/1/2004,1,5,2004,152,A,,,,,,
USGS,12324200,5/2/2004,2,5,2004,145,A,,,,,,
USGS,12324200,5/3/2004,3,5,2004,131,A,,,,,,
USGS,12324200,5/4/2004,4,5,2004,128,A,,,,,,
USGS,12324200,5/5/2004,5,5,2004,108,A,,,,,,
USGS,12324200,5/6/2004,6,5,2004,119,A,,,,,,
USGS,12324200,5/7/2004,7,5,2004,128,A,,,,,,
USGS,12324200,5/8/2004,8,5,2004,112,A,,,,,,
USGS,12324200,5/9/2004,9,5,2004,108,A,,,,,,
USGS,12324200,5/10/2004,10,5,2004,104,A,,,,,,
USGS,12324200,5/11/2004,11,5,2004,114,A,,,,,,
USGS,12324200,5/12/2004,12,5,2004,119,A,,,,,,
USGS,12324200,5/13/2004,13,5,2004,114,A,,,,,,
USGS,12324200,5/14/2004,14,5,2004,101,A,,,,,,
USGS,12324200,5/15/2004,15,5,2004,87.2,A,,,,,,
USGS,12324200,5/16/2004,16,5,2004,83.7,A,,,,,,
USGS,12324200,5/17/2004,17,5,2004,99.9,A,,,,,,
USGS,12324200,5/18/2004,18,5,2004,107,A,,,,,,
USGS,12324200,5/19/2004,19,5,2004,121,A,,,,,,
USGS,12324200,5/20/2004,20,5,2004,114,A,,,,,,
USGS,12324200,5/21/2004,21,5,2004,112,A,,,,,,
USGS,12324200,5/22/2004,22,5,2004,146,A,,,,,,
USGS,12324200,5/23/2004,23,5,2004,180,A,,,,,,
USGS,12324200,5/24/2004,24,5,2004,180,A,,,,,,
USGS,12324200,5/25/2004,25,5,2004,162,A,,,,,,
USGS,12324200,5/26/2004,26,5,2004,148,A,,,,,,
USGS,12324200,5/27/2004,27,5,2004,143,A,,,,,,
USGS,12324200,5/28/2004,28,5,2004,147,A,,,,,,
USGS,12324200,5/29/2004,29,5,2004,172,A,,,,,,
USGS,12324200,5/30/2004,30,5,2004,166,A,,,,,,
USGS,12324200,5/31/2004,31,5,2004,156,A,,,,,,
USGS,12324200,6/1/2004,1,6,2004,144,A,,,,,,
USGS,12324200,6/2/2004,2,6,2004,128,A,,,,,,
USGS,12324200,6/3/2004,3,6,2004,115,A,,,,,,
USGS,12324200,6/4/2004,4,6,2004,111,A,,,,,,
USGS,12324200,6/5/2004,5,6,2004,135,A,,,,,,
USGS,12324200,6/6/2004,6,6,2004,157,A,,,,,,
USGS,12324200,6/7/2004,7,6,2004,187,A,,,,,,
USGS,12324200,6/8/2004,8,6,2004,175,A,,,,,,
USGS,12324200,6/9/2004,9,6,2004,168,A,,,,,,
USGS,12324200,6/10/2004,10,6,2004,160,A,,,,,,
USGS,12324200,6/11/2004,11,6,2004,232,A,,,,,,
USGS,12324200,6/12/2004,12,6,2004,196,A,,,,,,
USGS,12324200,6/13/2004,13,6,2004,159,A,,,,,,
USGS,12324200,6/14/2004,14,6,2004,144,A,,,,,,
USGS,12324200,6/15/2004,15,6,2004,136,A,,,,,,
USGS,12324200,6/16/2004,16,6,2004,138,A,,,,,,
USGS,12324200,6/17/2004,17,6,2004,135,A,,,,,,
USGS,12324200,6/18/2004,18,6,2004,124,A,,,,,,
USGS,12324200,6/19/2004,19,6,2004,120,A,,,,,,
USGS,12324200,6/20/2004,20,6,2004,126,A,,,,,,
USGS,12324200,6/21/2004,21,6,2004,120,A,,,,,,
USGS,12324200,6/22/2004,22,6,2004,105,A,,,,,,
USGS,12324200,6/23/2004,23,6,2004,96.7,A,,,,,,
USGS,12324200,6/24/2004,24,6,2004,92.6,A,,,,,,
USGS,12324200,6/25/2004,25,6,2004,94.5,A,,,,,,
USGS,12324200,6/26/2004,26,6,2004,102,A,,,,,,
USGS,12324200,6/27/2004,27,6,2004,110,A,,,,,,
USGS,12324200,6/28/2004,28,6,2004,139,A,,,,,,
USGS,12324200,6/29/2004,29,6,2004,122,A,,,,,,
USGS,12324200,6/30/2004,30,6,2004,120,A,,,,,,
USGS,12324200,7/1/2004,1,7,2004,142,A,,,,,,
USGS,12324200,7/2/2004,2,7,2004,103,A,,,,,,
USGS,12324200,7/3/2004,3,7,2004,93.2,A,,,,,,
USGS,12324200,7/4/2004,4,7,2004,92.3,A,,,,,,
USGS,12324200,7/5/2004,5,7,2004,93.1,A,,,,,,
USGS,12324200,7/6/2004,6,7,2004,86,A,,,,,,
USGS,12324200,7/7/2004,7,7,2004,81.6,A,,,,,,
USGS,12324200,7/8/2004,8,7,2004,81.9,A,,,,,,
USGS,12324200,7/9/2004,9,7,2004,82.8,A,,,,,,
USGS,12324200,7/10/2004,10,7,2004,80,A,,,,,,
USGS,12324200,7/11/2004,11,7,2004,76.8,A,,,,,,
USGS,12324200,7/12/2004,12,7,2004,70.4,A,,,,,,
USGS,12324200,7/13/2004,13,7,2004,68,A,,,,,,
USGS,12324200,7/14/2004,14,7,2004,66.3,A,,,,,,
USGS,12324200,7/15/2004,15,7,2004,61,A,,,,,,
USGS,12324200,7/16/2004,16,7,2004,57.4,A,,,,,,
USGS,12324200,7/17/2004,17,7,2004,48.3,A,,,,,,
USGS,12324200,7/18/2004,18,7,2004,45.7,A,,,,,,
USGS,12324200,7/19/2004,19,7,2004,48.2,A,,,,,,
USGS,12324200,7/20/2004,20,7,2004,46.9,A,,,,,,
USGS,12324200,7/21/2004,21,7,2004,53.1,A,,,,,,
USGS,12324200,7/22/2004,22,7,2004,48.2,A,,,,,,
USGS,12324200,7/23/2004,23,7,2004,46.9,A,,,,,,
USGS,12324200,7/24/2004,24,7,2004,45.1,A,,,,,,
USGS,12324200,7/25/2004,25,7,2004,45.4,A,,,,,,
USGS,12324200,7/26/2004,26,7,2004,37.8,A,,,,,,
USGS,12324200,7/27/2004,27,7,2004,46.7,A,,,,,,
USGS,12324200,7/28/2004,28,7,2004,38.5,A,,,,,,
USGS,12324200,7/29/2004,29,7,2004,39.2,A,,,,,,
USGS,12324200,7/30/2004,30,7,2004,39.1,A,,,,,,
USGS,12324200,7/31/2004,31,7,2004,37.2,A,,,,,,
USGS,12324200,8/1/2004,1,8,2004,37.3,A,,,,,,
USGS,12324200,8/2/2004,2,8,2004,38.3,A,,,,,,
USGS,12324200,8/3/2004,3,8,2004,38.9,A,,,,,,
USGS,12324200,8/4/2004,4,8,2004,33.4,A,,,,,,
USGS,12324200,8/5/2004,5,8,2004,33.5,A,,,,,,
USGS,12324200,8/6/2004,6,8,2004,34.5,A,,,,,,
USGS,12324200,8/7/2004,7,8,2004,32.6,A,,,,,,
USGS,12324200,8/8/2004,8,8,2004,31.6,A,,,,,,
USGS,12324200,8/9/2004,9,8,2004,29.9,A,,,,,,
USGS,12324200,8/10/2004,10,8,2004,30.5,A,,,,,,
USGS,12324200,8/11/2004,11,8,2004,29.4,A,,,,,,
USGS,12324200,8/12/2004,12,8,2004,32.8,A,,,,,,
USGS,12324200,8/13/2004,13,8,2004,29.2,A,,,,,,
USGS,12324200,8/14/2004,14,8,2004,28.4,A,,,,,,
USGS,12324200,8/15/2004,15,8,2004,27,A,,,,,,
USGS,12324200,8/16/2004,16,8,2004,27.5,A,,,,,,
USGS,12324200,8/17/2004,17,8,2004,31.4,A,,,,,,
USGS,12324200,8/18/2004,18,8,2004,34.1,A,,,,,,
USGS,12324200,8/19/2004,19,8,2004,37.6,A,,,,,,
USGS,12324200,8/20/2004,20,8,2004,41,A,,,,,,
USGS,12324200,8/21/2004,21,8,2004,41.6,A,,,,,,
USGS,12324200,8/22/2004,22,8,2004,39.8,A,,,,,,
USGS,12324200,8/23/2004,23,8,2004,59.3,A,,,,,,
USGS,12324200,8/24/2004,24,8,2004,72.5,A,,,,,,
USGS,12324200,8/25/2004,25,8,2004,82.8,A,,,,,,
USGS,12324200,8/26/2004,26,8,2004,89.9,A,,,,,,
USGS,12324200,8/27/2004,27,8,2004,93.8,A,,,,,,
USGS,12324200,8/28/2004,28,8,2004,87.6,A,,,,,,
USGS,12324200,8/29/2004,29,8,2004,83.2,A,,,,,,
USGS,12324200,8/30/2004,30,8,2004,81,A,,,,,,
USGS,12324200,8/31/2004,31,8,2004,81.3,A,,,,,,
USGS,12324200,9/1/2004,1,9,2004,74.6,A,,,,,,
USGS,12324200,9/2/2004,2,9,2004,77.2,A,,,,,,
